case_id,topic,scenario,court_level,text,decision,is_synthetic
SYN_LAN_0057,land_dispute,inheritance_partition,Supreme Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. Supreme Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Partial.,Partial,True
SYN_LAN_0058,land_dispute,encroachments,District Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. District Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Accepted.,Accepted,True
SYN_LAN_0059,land_dispute,adverse_possession,High Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. High Court evaluated hostile possession requirements and declared title. Ruling: Rejected.",Rejected,True
SYN_LAN_0060,land_dispute,government_land_allotment,Supreme Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. Supreme Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Partial.,Partial,True
SYN_LAN_0061,land_dispute,easementary_rights_way,District Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. District Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Accepted.,Accepted,True
SYN_LAN_0062,land_dispute,mortgage_redemption_dispute,High Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 2.5 acres of farmland upon full repayment of principal debt to moneylender. High Court directed possession restoration and mortgage deed discharge. Ruling: Rejected.,Rejected,True
SYN_LAN_0063,land_dispute,revenue_mutation_record_correction,Supreme Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). Supreme Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Partial.,Partial,True
SYN_LAN_0064,land_dispute,common_pasture_gauchar_dispute,District Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. District Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Accepted.,Accepted,True
SYN_LAN_0065,land_dispute,land_ceiling_excess_surrender,High Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. High Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Rejected.,Rejected,True
SYN_LAN_0066,land_dispute,title_disputes,Supreme Court,"Synthetic Case: Plaintiff claimed sole title over 5 bighas of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. Supreme Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Partial.",Partial,True
SYN_LAN_0067,land_dispute,land_acquisition_compensation,District Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. District Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Accepted.",Accepted,True
SYN_LAN_0068,land_dispute,tenancy_eviction,High Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. High Court dismissed eviction prayer while structuring rent deferment. Ruling: Rejected.,Rejected,True
SYN_LAN_0069,land_dispute,boundary_disputes,Supreme Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 12 bighas. Total station survey conducted by the revenue surveyor was submitted as evidence. Supreme Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Partial.,Partial,True
SYN_LAN_0070,land_dispute,inheritance_partition,District Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. District Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Accepted.,Accepted,True
SYN_LAN_0071,land_dispute,encroachments,High Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. High Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Rejected.,Rejected,True
SYN_LAN_0072,land_dispute,adverse_possession,Supreme Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. Supreme Court evaluated hostile possession requirements and declared title. Ruling: Partial.",Partial,True
SYN_LAN_0073,land_dispute,government_land_allotment,District Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. District Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Accepted.,Accepted,True
SYN_LAN_0074,land_dispute,easementary_rights_way,High Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. High Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Rejected.,Rejected,True
SYN_LAN_0075,land_dispute,mortgage_redemption_dispute,Supreme Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 4.0 acres of farmland upon full repayment of principal debt to moneylender. Supreme Court directed possession restoration and mortgage deed discharge. Ruling: Partial.,Partial,True
SYN_LAN_0076,land_dispute,revenue_mutation_record_correction,District Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). District Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Accepted.,Accepted,True
SYN_LAN_0077,land_dispute,common_pasture_gauchar_dispute,High Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. High Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Rejected.,Rejected,True
SYN_LAN_0078,land_dispute,land_ceiling_excess_surrender,Supreme Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. Supreme Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Partial.,Partial,True
SYN_LAN_0079,land_dispute,title_disputes,District Court,"Synthetic Case: Plaintiff claimed sole title over 2.0 bighas of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. District Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Accepted.",Accepted,True
SYN_LAN_0080,land_dispute,land_acquisition_compensation,High Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. High Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Rejected.",Rejected,True
SYN_LAN_0081,land_dispute,tenancy_eviction,Supreme Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. Supreme Court dismissed eviction prayer while structuring rent deferment. Ruling: Partial.,Partial,True
SYN_LAN_0082,land_dispute,boundary_disputes,District Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 4.0 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. District Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Accepted.,Accepted,True
SYN_LAN_0083,land_dispute,inheritance_partition,High Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. High Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Rejected.,Rejected,True
SYN_LAN_0084,land_dispute,encroachments,Supreme Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. Supreme Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Partial.,Partial,True
SYN_LAN_0085,land_dispute,adverse_possession,District Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. District Court evaluated hostile possession requirements and declared title. Ruling: Accepted.",Accepted,True
SYN_LAN_0086,land_dispute,government_land_allotment,High Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. High Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Rejected.,Rejected,True
SYN_LAN_0087,land_dispute,easementary_rights_way,Supreme Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. Supreme Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Partial.,Partial,True
SYN_LAN_0088,land_dispute,mortgage_redemption_dispute,District Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 4.0 acres of farmland upon full repayment of principal debt to moneylender. District Court directed possession restoration and mortgage deed discharge. Ruling: Accepted.,Accepted,True
SYN_LAN_0089,land_dispute,revenue_mutation_record_correction,High Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). High Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Rejected.,Rejected,True
SYN_LAN_0090,land_dispute,common_pasture_gauchar_dispute,Supreme Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. Supreme Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Partial.,Partial,True
SYN_LAN_0091,land_dispute,land_ceiling_excess_surrender,District Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. District Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Accepted.,Accepted,True
SYN_LAN_0092,land_dispute,title_disputes,High Court,"Synthetic Case: Plaintiff claimed sole title over 12 bighas of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. High Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Rejected.",Rejected,True
SYN_LAN_0093,land_dispute,land_acquisition_compensation,Supreme Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. Supreme Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Partial.",Partial,True
SYN_LAN_0094,land_dispute,tenancy_eviction,District Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. District Court dismissed eviction prayer while structuring rent deferment. Ruling: Accepted.,Accepted,True
SYN_LAN_0095,land_dispute,boundary_disputes,High Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 0.8 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. High Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Rejected.,Rejected,True
SYN_LAN_0096,land_dispute,inheritance_partition,Supreme Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. Supreme Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Partial.,Partial,True
SYN_LAN_0097,land_dispute,encroachments,District Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. District Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Accepted.,Accepted,True
SYN_LAN_0098,land_dispute,adverse_possession,High Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. High Court evaluated hostile possession requirements and declared title. Ruling: Rejected.",Rejected,True
SYN_LAN_0099,land_dispute,government_land_allotment,Supreme Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. Supreme Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Partial.,Partial,True
SYN_LAN_0100,land_dispute,easementary_rights_way,District Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. District Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Accepted.,Accepted,True
SYN_LAN_0101,land_dispute,mortgage_redemption_dispute,High Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 5 bighas of farmland upon full repayment of principal debt to moneylender. High Court directed possession restoration and mortgage deed discharge. Ruling: Rejected.,Rejected,True
SYN_LAN_0102,land_dispute,revenue_mutation_record_correction,Supreme Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). Supreme Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Partial.,Partial,True
SYN_LAN_0103,land_dispute,common_pasture_gauchar_dispute,District Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. District Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Accepted.,Accepted,True
SYN_LAN_0104,land_dispute,land_ceiling_excess_surrender,High Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. High Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Rejected.,Rejected,True
SYN_LAN_0105,land_dispute,title_disputes,Supreme Court,"Synthetic Case: Plaintiff claimed sole title over 5 bighas of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. Supreme Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Partial.",Partial,True
SYN_LAN_0106,land_dispute,land_acquisition_compensation,District Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. District Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Accepted.",Accepted,True
SYN_LAN_0107,land_dispute,tenancy_eviction,High Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. High Court dismissed eviction prayer while structuring rent deferment. Ruling: Rejected.,Rejected,True
SYN_LAN_0108,land_dispute,boundary_disputes,Supreme Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 1.2 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. Supreme Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Partial.,Partial,True
SYN_LAN_0109,land_dispute,inheritance_partition,District Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. District Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Accepted.,Accepted,True
SYN_LAN_0110,land_dispute,encroachments,High Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. High Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Rejected.,Rejected,True
SYN_LAN_0111,land_dispute,adverse_possession,Supreme Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. Supreme Court evaluated hostile possession requirements and declared title. Ruling: Partial.",Partial,True
SYN_LAN_0112,land_dispute,government_land_allotment,District Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. District Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Accepted.,Accepted,True
SYN_LAN_0113,land_dispute,easementary_rights_way,High Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. High Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Rejected.,Rejected,True
SYN_LAN_0114,land_dispute,mortgage_redemption_dispute,Supreme Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 2.0 bighas of farmland upon full repayment of principal debt to moneylender. Supreme Court directed possession restoration and mortgage deed discharge. Ruling: Partial.,Partial,True
SYN_LAN_0115,land_dispute,revenue_mutation_record_correction,District Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). District Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Accepted.,Accepted,True
SYN_LAN_0116,land_dispute,common_pasture_gauchar_dispute,High Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. High Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Rejected.,Rejected,True
SYN_LAN_0117,land_dispute,land_ceiling_excess_surrender,Supreme Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. Supreme Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Partial.,Partial,True
SYN_LAN_0118,land_dispute,title_disputes,District Court,"Synthetic Case: Plaintiff claimed sole title over 12 bighas of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. District Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Accepted.",Accepted,True
SYN_LAN_0119,land_dispute,land_acquisition_compensation,High Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. High Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Rejected.",Rejected,True
SYN_LAN_0120,land_dispute,tenancy_eviction,Supreme Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. Supreme Court dismissed eviction prayer while structuring rent deferment. Ruling: Partial.,Partial,True
SYN_LAN_0121,land_dispute,boundary_disputes,District Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 2.5 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. District Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Accepted.,Accepted,True
SYN_LAN_0122,land_dispute,inheritance_partition,High Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. High Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Rejected.,Rejected,True
SYN_LAN_0123,land_dispute,encroachments,Supreme Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. Supreme Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Partial.,Partial,True
SYN_LAN_0124,land_dispute,adverse_possession,District Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. District Court evaluated hostile possession requirements and declared title. Ruling: Accepted.",Accepted,True
SYN_LAN_0125,land_dispute,government_land_allotment,High Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. High Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Rejected.,Rejected,True
SYN_LAN_0126,land_dispute,easementary_rights_way,Supreme Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. Supreme Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Partial.,Partial,True
SYN_LAN_0127,land_dispute,mortgage_redemption_dispute,District Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 3.5 acres of farmland upon full repayment of principal debt to moneylender. District Court directed possession restoration and mortgage deed discharge. Ruling: Accepted.,Accepted,True
SYN_LAN_0128,land_dispute,revenue_mutation_record_correction,High Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). High Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Rejected.,Rejected,True
SYN_LAN_0129,land_dispute,common_pasture_gauchar_dispute,Supreme Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. Supreme Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Partial.,Partial,True
SYN_LAN_0130,land_dispute,land_ceiling_excess_surrender,District Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. District Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Accepted.,Accepted,True
SYN_LAN_0131,land_dispute,title_disputes,High Court,"Synthetic Case: Plaintiff claimed sole title over 0.8 acres of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. High Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Rejected.",Rejected,True
SYN_LAN_0132,land_dispute,land_acquisition_compensation,Supreme Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. Supreme Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Partial.",Partial,True
SYN_LAN_0133,land_dispute,tenancy_eviction,District Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. District Court dismissed eviction prayer while structuring rent deferment. Ruling: Accepted.,Accepted,True
SYN_LAN_0134,land_dispute,boundary_disputes,High Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 0.8 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. High Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Rejected.,Rejected,True
SYN_LAN_0135,land_dispute,inheritance_partition,Supreme Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. Supreme Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Partial.,Partial,True
SYN_LAN_0136,land_dispute,encroachments,District Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. District Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Accepted.,Accepted,True
SYN_LAN_0137,land_dispute,adverse_possession,High Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. High Court evaluated hostile possession requirements and declared title. Ruling: Rejected.",Rejected,True
SYN_LAN_0138,land_dispute,government_land_allotment,Supreme Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. Supreme Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Partial.,Partial,True
SYN_LAN_0139,land_dispute,easementary_rights_way,District Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. District Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Accepted.,Accepted,True
SYN_LAN_0140,land_dispute,mortgage_redemption_dispute,High Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 12 bighas of farmland upon full repayment of principal debt to moneylender. High Court directed possession restoration and mortgage deed discharge. Ruling: Rejected.,Rejected,True
SYN_LAN_0141,land_dispute,revenue_mutation_record_correction,Supreme Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). Supreme Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Partial.,Partial,True
SYN_LAN_0142,land_dispute,common_pasture_gauchar_dispute,District Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. District Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Accepted.,Accepted,True
SYN_LAN_0143,land_dispute,land_ceiling_excess_surrender,High Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. High Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Rejected.,Rejected,True
SYN_LAN_0144,land_dispute,title_disputes,Supreme Court,"Synthetic Case: Plaintiff claimed sole title over 12 bighas of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. Supreme Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Partial.",Partial,True
SYN_LAN_0145,land_dispute,land_acquisition_compensation,District Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. District Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Accepted.",Accepted,True
SYN_LAN_0146,land_dispute,tenancy_eviction,High Court,Synthetic Case: Landlord sought eviction of agricultural tenant on grounds of non-payment of crop share. Tenant produced proof of severe drought declaration and statutory protection under rural tenancy legislation. High Court dismissed eviction prayer while structuring rent deferment. Ruling: Rejected.,Rejected,True
SYN_LAN_0147,land_dispute,boundary_disputes,Supreme Court,Synthetic Case: Adjoining landholders disputed a boundary buffer strip of 0.8 acres. Total station survey conducted by the revenue surveyor was submitted as evidence. Supreme Court accepted official revenue boundary survey and directed physical demarcation with boundary pillars. Ruling: Partial.,Partial,True
SYN_LAN_0148,land_dispute,inheritance_partition,District Court,Synthetic Case: Daughter filed suit for partition claiming equal share in ancestral joint family land under amended Hindu Succession provisions. Brothers claimed prior oral partition. District Court held that oral partition without registered documentation does not defeat statutory equal coparcenary rights. Ruling: Accepted.,Accepted,True
SYN_LAN_0149,land_dispute,encroachments,High Court,Synthetic Case: Village Panchayat instituted eviction proceedings against unauthorized construction on community grazing land (Gauchar). Encroacher claimed long-standing occupation. High Court held community pasture land cannot be alienated or regularized and affirmed eviction orders. Ruling: Rejected.,Rejected,True
SYN_LAN_0150,land_dispute,adverse_possession,Supreme Court,"Synthetic Case: Occupant claimed ownership over a residential plot through adverse possession, demonstrating continuous, peaceful, and open occupation for over 15 years without owner interruption. Supreme Court evaluated hostile possession requirements and declared title. Ruling: Partial.",Partial,True
SYN_LAN_0151,land_dispute,government_land_allotment,District Court,Synthetic Case: Allotment of agricultural land patta to a landless worker was cancelled by local authorities without issuing a show-cause notice. District Court quashed the cancellation for violating natural justice principles and restored the patta allotment. Ruling: Accepted.,Accepted,True
SYN_LAN_0152,land_dispute,easementary_rights_way,High Court,Synthetic Case: Farm owner sought injunction against neighbor blocking traditional passage road connecting inner field plot to main cart track. High Court verified continuous prescription use for over 20 years and granted permanent easementary right of way. Ruling: Rejected.,Rejected,True
SYN_LAN_0153,land_dispute,mortgage_redemption_dispute,Supreme Court,Synthetic Case: Mortgagor filed suit for redemption of usufructuary mortgage over 1.2 acres of farmland upon full repayment of principal debt to moneylender. Supreme Court directed possession restoration and mortgage deed discharge. Ruling: Partial.,Partial,True
SYN_LAN_0154,land_dispute,revenue_mutation_record_correction,District Court,Synthetic Case: Petitioner challenged fraudulent mutation entry recorded in favor of third party in village revenue records (Khasra/Khatauni). District Court set aside erroneous revenue entry and directed correction based on registered title documents. Ruling: Accepted.,Accepted,True
SYN_LAN_0155,land_dispute,common_pasture_gauchar_dispute,High Court,Synthetic Case: Residents challenged illegal conversion of village common pasture land into commercial allotment by local administrative committee. High Court re-affirmed public trust doctrine regarding common village assets and quashed commercial allotment. Ruling: Rejected.,Rejected,True
SYN_LAN_0156,land_dispute,land_ceiling_excess_surrender,Supreme Court,Synthetic Case: Large landholder challenged state ceiling proceedings classifying surplus agricultural holdings for redistribution to landless families. Supreme Court verified statutory ceiling limits and upheld surplus land declaration. Ruling: Partial.,Partial,True
SYN_LAN_0157,land_dispute,title_disputes,District Court,"Synthetic Case: Plaintiff claimed sole title over 2.5 acres of ancestral agricultural land based on an unregistered family partition deed, whereas defendant produced a registered sale deed from a co-sharer. District Court adjudicated title validity by applying registration requirements and revenue record entries. Ruling: Accepted.",Accepted,True
SYN_LAN_0158,land_dispute,land_acquisition_compensation,High Court,"Synthetic Case: Landowners challenged compensation awarded for highway land acquisition, contending that agricultural classification ignored nearby commercial development potential. High Court reassessed land valuation based on recent comparative sale exemplars and enhanced compensation. Ruling: Rejected.",Rejected,True
